Id;habit_tipo;habit_zona_tipo;lote_testada;lote_area;rua_acesso_tipo;acesso_jardim_tipo;lote_formato;lote_topografia;servicos_publicos;lote_configuracao;lote_declive;bairro;habitacao_tipo;habitacao_estilo;acabamento_nivel;condicao_geral;construcao_ano;reforma_estrutural_ano;telhado_ipo;telhado_material;exterior_revestimento;exterior_revestimento_2;alvenaria_cobertura;alvenaria_area;exterior_mat_qualidade;exterior_condicao;tipo_fundacao;porao_altura_qualidade;porao_estado_geral;parede_jardim_estado;porao_espaco_qualidade;area_construida;area_finulllizada_qualidade;metros_acabados_2;area_inacabada_porao;porao_area_total;aquecimento_tipo;aquecimento_qualidade;ar_condicionado_central;sistema_eletrico;area_andar_1;area_andar_2;area_quadrada_baixa_qualidade;area_habitavel;quantidade_banheiro_porao;quantidade_lavabo_porao;quantidade_banheiros_completos;quantidade_lavabos;quantidade_quartos;quantidade_cozinha;cozinha_qualidade;quartos_quantidade;Functional;lareira_quantidade;lareira_qualidade;condicao_1;condicao_2;garagem_tipo;garagem_ano_construcao;garagem_acabamento;garagem_carros;garagem_area;garagem_qualidade;garagem_condicao;rua_Parcialavimento;deck_area;varanda_aberta_area;varanda_fechada_area;varanda_inverno_area;varanda_verao_area;piscina_area;piscina_qualidade;cerca;recursos_extras;recursos_extras_valor;venda_mes;venda_ano;venda_tipo;venda_condicao;venda_preco
1121;30;Residencial Média Densidade;59;8263;Pavimentado;NA;Regular;Aclive a partir da rua;Todos;Interno;Moderado;Itaipava;1Fam;1Story;6;5;1920;1950;Empenado;Telha Padrão;Cara de tijolo;Brick Face;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;1012;1012;Gás;Médio;sim;FuseA;1012;0;0;1012;0;0;1;0;2;1;Média;6;Typ;1;Bom;Normal;Normal;Separado da casa;1920;Inacabado;1;308;Média;Média;Parcialavimentado;0;22;112;0;0;0;null;Baixa privacidade;null;0;5;2007;Termo de Garantia - 15% de entradavencional;Normal;118400
1122;20;Residencial Baixa Densidade;84;10084;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Tijuca;1Fam;1Story;7;5;2005;2006;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;196;Bom;Médio;Concreto armado;Bom;Média;Médio;Boa para morar;24;inacabado;0;1528;1552;Gás;Excelente;sim;SBrkr;1552;0;0;1552;0;0;2;0;3;1;Bom;7;Typ;0;null;Normal;Normal;Anexo à casa;2005;Acabamento Bruto;3;782;Média;Média;Parcialavimentado;144;20;0;0;0;0;null;null;null;0;7;2006;Casa nova;Parcial;212900
1123;20;Residencial Baixa Densidade;NA;8926;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Esquina;Suave;Maracana;1Fam;1Story;4;3;1956;1956;Empenado;Telha Padrão;Telhas de amianto;Telhas de amianto;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;672;672;Gás;Excelente;sim;FuseA;960;0;0;960;0;0;1;0;3;1;Média;5;Typ;0;null;Normal;Normal;Subsolo;1956;Inacabado;1;288;Média;Média;Parcialavimentado;64;0;0;0;160;0;null;Baixa privacidade;null;0;10;2009;Escritura/Espólio do Oficial de Justiça;Anormal;112000
1124;20;Residencial Baixa Densidade;50;9405;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Maracana;1Fam;1Story;5;9;1947;2008;Telha de Barro;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Excelente;Bloco de concreto;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;698;698;Gás;Excelente;sim;SBrkr;698;0;0;698;0;1;1;0;2;1;Média;4;Typ;0;null;Normal;Normal;null;NA;null;0;0;null;null;Parcialavimentado;0;200;0;0;0;0;null;null;null;0;6;2009;Termo de Garantia - 15% de entradavencional;Normal;118000
1125;80;Residencial Baixa Densidade;NA;9125;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Morin;1Fam;SLvl;7;5;1992;1992;Empenado;Telha Padrão;Placa dura;Placa Rígida;Pedra Lasca;170;Mediano;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Inacabado;0;inacabado;0;384;384;Gás;Bom;sim;SBrkr;812;670;0;1482;0;0;2;1;3;1;Bom;7;Typ;1;Média;Normal;Normal;Anexo à casa;1992;Acabado;2;392;Média;Média;Parcialavimentado;100;25;0;0;0;0;null;null;null;0;7;2007;Termo de Garantia - 15% de entradavencional;Normal;163900
1126;20;Residencial Baixa Densidade;60;10434;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;4;5;1955;1955;Empenado;Telha Padrão;Madeira compensada;Contraplacado;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;1005;1005;Gás;Médio;sim;SBrkr;1005;0;0;1005;0;0;1;0;2;1;Razoável;5;Typ;1;Média;Normal;Normal;Separado da casa;1977;Inacabado;2;672;Razoável;Razoável;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;11;2009;Termo de Garantia - 15% de entradavencional;Normal;115000
1127;120;Residencial Baixa Densidade;53;3684;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Bingen;TwnhsE;1Story;7;5;2007;2007;Telha de Barro;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra Lasca;130;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Inacabado;0;inacabado;0;1373;1373;Gás;Excelente;sim;SBrkr;1555;0;0;1555;0;0;2;0;2;1;Bom;7;Typ;1;Média;Normal;Normal;Anexo à casa;2007;Acabado;3;660;Média;Média;Parcialavimentado;143;20;0;0;0;0;null;null;null;0;6;2009;Termo de Garantia - 15% de entradavencional;Normal;174000
1128;20;Residencial Baixa Densidade;182;14572;Pavimentado;NA;Irregular;Plano;Todos;Esquina;Suave;Morin;1Fam;1Story;7;5;2004;2004;Telha de Barro;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Médio;Boa para morar;1300;inacabado;0;230;1530;Gás;Excelente;sim;SBrkr;1530;0;0;1530;1;0;2;0;3;1;Bom;7;Typ;1;Bom;Normal;Normal;Anexo à casa;2004;Acabado;3;630;Média;Média;Parcialavimentado;144;36;0;0;0;0;null;null;null;0;11;2007;Termo de Garantia - 15% de entradavencional;Família;259000
1129;60;Residencial Baixa Densidade;59;11796;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Morin;1Fam;2Story;7;5;2004;2005;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Médio;Inacabado;0;inacabado;0;847;847;Gás;Excelente;sim;SBrkr;847;1112;0;1959;0;0;2;1;4;1;Bom;8;Typ;1;Bom;Normal;Normal;Embutido;2004;Acabado;2;434;Média;Média;Parcialavimentado;100;48;0;0;0;0;null;null;null;0;7;2007;Termo de Garantia - 15% de entradavencional;Normal;215000
1130;90;Residencial Média Densidade;60;7200;Pavimentado;Cascalho;Regular;Plano;Todos;Interno;Suave;Osasco;Duplex;SFoyer;5;5;1980;1980;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Pedra Lasca;180;Mediano;Médio;Bloco de concreto;Bom;Média;Bom;Boa para morar;936;inacabado;0;0;936;Gás;Médio;sim;SBrkr;936;0;0;936;1;0;1;0;2;1;Média;4;Typ;0;null;Normal;Normal;Separado da casa;1980;Inacabado;2;672;Média;Média;Parcialavimentado;49;0;0;0;0;0;null;null;null;0;8;2007;Termo de Garantia - 15% de entradavencional;Normal;140000
1131;50;Residencial Baixa Densidade;65;7804;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Inema;1Fam;1.5Fin;4;3;1928;1950;Empenado;Telha Padrão;Telhas de madeira;Contraplacado;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Média;Sem Exposiçao;Alojamento abaixo da média;622;inacabado;0;500;1122;Gás;Médio;sim;SBrkr;1328;653;0;1981;1;0;2;0;4;1;Bom;7;Min2;2;Média;Normal;Normal;Separado da casa;1981;Inacabado;2;576;Média;Média;Parcialavimentado;431;44;0;0;0;0;null;Baixa privacidade;null;0;12;2009;Termo de Garantia - 15% de entradavencional;Normal;135000
1132;20;Residencial Baixa Densidade;63;10712;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Copacabana;1Fam;1Story;5;5;1991;1992;Empenado;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Mediano;Médio;Concreto armado;Bom;Média;Mínimo;Alojamento abaixo da média;212;inacabado;0;762;974;Gás;Médio;sim;SBrkr;974;0;0;974;0;0;1;0;3;1;Média;5;Typ;0;null;Normal;Normal;null;NA;null;0;0;null;null;Parcialavimentado;0;28;0;0;0;0;null;Baixa privacidade;null;0;9;2007;Outros;Anormal;93500
1133;70;Residencial Média Densidade;90;9900;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Osasco;1Fam;2Story;6;4;1880;1950;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Média;Mínimo;Inacabado;0;inacabado;0;1008;1008;Vapor;Médio;sim;SBrkr;1178;1032;0;2210;0;0;2;0;5;1;Razoável;8;Typ;0;null;Normal;Normal;Separado da casa;1930;Inacabado;1;205;Razoável;Média;Cascalho;0;48;0;0;0;0;null;null;null;0;5;2007;Termo de Garantia - 15% de entradavencional;Normal;117500
1133;70;Residencial Média Densidade;90;9900;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Osasco;1Fam;2Story;6;4;1880;1950;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Média;Mínimo;Inacabado;0;inacabado;0;1008;1008;Vapor;Médio;sim;SBrkr;1178;1032;0;2210;0;0;2;0;5;1;Razoável;8;Typ;0;null;Normal;Normal;Separado da casa;1930;Inacabado;1;205;Razoável;Média;Cascalho;0;48;0;0;0;0;null;null;null;0;5;2007;Termo de Garantia - 15% de entradavencional;Normal;117500
1134;60;Residencial Baixa Densidade;80;9828;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Mirasol;1Fam;2Story;8;5;1995;1995;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Bom;Médio;Concreto armado;Bom;Média;Sem Exposiçao;Boa para morar;584;inacabado;0;544;1128;Gás;Excelente;sim;SBrkr;1142;878;0;2020;0;0;2;1;3;1;Bom;8;Typ;1;Média;Normal;Normal;Anexo à casa;1995;Acabamento Bruto;2;466;Média;Média;Parcialavimentado;0;155;0;0;0;0;null;null;null;0;6;2009;Termo de Garantia - 15% de entradavencional;Normal;239500
1135;60;Residencial Baixa Densidade;57;8773;Pavimentado;NA;Ligeiramente irregular;Encosta;Todos;Interno;Suave;Morin;1Fam;2Story;6;5;1997;1997;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Médio;Concreto armado;Bom;Média;Médio;Inacabado;0;inacabado;0;916;916;Gás;Bom;sim;SBrkr;916;684;0;1600;0;0;2;1;3;1;Média;7;Typ;1;Média;Normal;Normal;Anexo à casa;1997;Acabado;2;460;Média;Média;Parcialavimentado;100;38;0;0;0;0;null;null;null;0;8;2007;Termo de Garantia - 15% de entradavencional;Normal;169000
1136;30;Residencial Média Densidade;60;6180;Pavimentado;NA;Regular;Plano;Todos;Esquina;Suave;Leblon;1Fam;1Story;6;5;1926;1950;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;960;960;Gás;Médio;não;SBrkr;986;0;0;986;0;0;1;0;2;1;Média;5;Typ;1;Bom;Normal;Normal;Separado da casa;1926;Inacabado;1;180;Média;Média;Parcialavimentado;0;128;0;0;0;0;null;null;null;0;5;2007;Termo de Garantia - 15% de entradavencional;Normal;102000
1136;30;Residencial Média Densidade;60;6180;Pavimentado;NA;Regular;Plano;Todos;Esquina;Suave;Leblon;1Fam;1Story;6;5;1926;1950;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;960;960;Gás;Médio;não;SBrkr;986;0;0;986;0;0;1;0;2;1;Média;5;Typ;1;Bom;Normal;Normal;Separado da casa;1926;Inacabado;1;180;Média;Média;Parcialavimentado;0;128;0;0;0;0;null;null;null;0;5;2007;Termo de Garantia - 15% de entradavencional;Normal;102000
1137;50;Residencial Baixa Densidade;80;9600;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1.5Fin;6;5;1950;1950;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento abaixo da média;280;inacabado;0;752;1032;Gás;Médio;sim;FuseA;1032;220;0;1252;0;0;1;0;3;1;Média;6;Typ;0;null;Normal;Normal;Anexo à casa;1950;Inacabado;1;288;Média;Média;Parcialavimentado;0;0;96;0;0;0;null;null;null;0;4;2008;Termo de Garantia - 15% de entradavencional;Anormal;119000
1138;50;Residencial Baixa Densidade;54;6342;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Maragogi;1Fam;1.5Fin;5;8;1875;1996;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Bom;Bloco de concreto;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;780;780;Gás;Bom;não;SBrkr;780;240;0;1020;0;0;1;0;2;1;Média;6;Typ;0;null;Rua lateral;Normal;null;NA;null;0;0;null;null;Cascalho;0;0;176;0;0;0;null;null;null;0;5;2010;Termo de Garantia - 15% de entradavencional;Normal;94000
1139;20;Residencial Baixa Densidade;NA;9819;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Moderado;Copacabana;1Fam;1Story;6;5;1977;1977;Empenado;Telha Padrão;Madeira compensada;Imitação de Estuque;Nenhum;0;Mediano;Médio;Concreto armado;Médio;Média;Bom;Alojamento mediano;1567;inacabado;0;0;1567;Gás;Médio;sim;SBrkr;1567;0;0;1567;1;0;2;0;2;1;Bom;5;Typ;2;Média;Normal;Normal;Anexo à casa;1977;Acabamento Bruto;2;714;Média;Média;Parcialavimentado;264;32;0;0;0;0;null;null;null;0;5;2009;Termo de Garantia - 15% de entradavencional;Normal;196000
1140;30;Residencial Baixa Densidade;98;8731;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Leblon;1Fam;1Story;5;5;1920;1950;Empenado;Telha Padrão;Reboco;Estuque;Nenhum;0;Mediano;Razoável;Tijolos e Azuleijos;Médio;Média;Sem Exposiçao;Alojamento abaixo da média;645;inacabado;0;270;915;Gás;Médio;sim;SBrkr;1167;0;0;1167;0;0;1;0;3;1;Média;6;Maj1;1;Bom;Normal;Normal;Separado da casa;1972;Inacabado;2;495;Média;Média;Parcialavimentado;0;0;216;0;126;0;null;null;null;0;5;2007;Termo de Garantia - 15% de entradavencional;Normal;144000
1141;20;Residencial Baixa Densidade;60;7350;Pavimentado;NA;Regular;Plano;Todos;Esquina;Suave;Arpuador;1Fam;1Story;5;7;1951;1951;Empenado;Telha Padrão;Placa dura;Placa Rígida;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Mínimo;Alojamento mediano;852;inacabado;0;100;952;Gás;Médio;sim;SBrkr;952;0;0;952;1;0;1;0;2;1;Média;4;Typ;0;null;Normal;Normal;Separado da casa;1988;Inacabado;2;840;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;6;2008;Escritura/Espólio do Oficial de Justiça;Anormal;139000
1142;60;Residencial Baixa Densidade;NA;10304;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Fim de rua;Suave;Carangola;1Fam;2Story;5;7;1976;1976;Empenado;Telha Padrão;Madeira compensada;Contraplacado;Pedra Lasca;44;Mediano;Bom;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento mediano;381;inacabado;0;399;780;Gás;Excelente;sim;SBrkr;1088;780;0;1868;1;0;2;1;4;1;Bom;9;Typ;1;Média;PosN;Normal;Anexo à casa;1976;Inacabado;2;484;Média;Média;Parcialavimentado;448;96;0;0;0;0;null;null;null;0;10;2009;Termo de Garantia - 15% de entradavencional;Normal;197500
1143;60;Residencial Baixa Densidade;77;9965;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Tijuca;1Fam;2Story;8;5;2006;2007;Telha de Barro;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra;340;Bom;Médio;Concreto armado;Excelente;Média;Bom;Boa para morar;1150;inacabado;0;316;1466;Gás;Excelente;sim;SBrkr;1466;1362;0;2828;1;0;3;0;4;1;Bom;11;Typ;1;Média;Normal;Normal;Embutido;2006;Acabamento Bruto;3;1052;Média;Média;Parcialavimentado;125;144;0;0;0;0;null;null;null;0;4;2007;Casa nova;Parcial;424870
1144;20;Residencial Baixa Densidade;NA;9000;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Maragogi;1Fam;1Story;5;3;1959;1959;Empenado;Telha Padrão;Revestimento de madeira;Contraplacado;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Boa para morar;288;inacabado;0;718;1006;Gás;Médio;sim;SBrkr;1006;0;0;1006;0;0;1;0;3;1;Média;5;Typ;0;null;Normal;Normal;null;NA;null;0;0;null;null;Parcialavimentado;0;24;0;0;0;0;null;null;null;0;7;2008;Termo de Garantia - 15% de entradavencional;Normal;80000
1145;190;Residencial Baixa Densidade;60;12180;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Maracana;2fmCon;1.5Fin;4;4;1941;1950;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Razoável;Tijolos e Azuleijos;Bom;Média;Sem Exposiçao;Alojamento abaixo da média;348;inacabado;0;324;672;Aquecimento por gravidade;Razoável;não;FuseA;672;252;0;924;1;0;1;0;2;1;Razoável;5;Typ;0;null;Normal;Normal;Separado da casa;1941;Inacabado;1;280;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;Baixa privacidade;null;0;7;2010;Termo de Garantia - 15% de entradavencional;Normal;80000
1146;50;Residencial Média Densidade;52;6240;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Leblon;1Fam;1.5Fin;5;6;1928;1950;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Médio;Tijolos e Azuleijos;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;1042;1042;Gás;Excelente;sim;SBrkr;1042;534;0;1576;0;0;1;0;3;1;Média;8;Typ;1;Bom;Normal;Normal;Separado da casa;1928;Inacabado;1;225;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;8;2006;Termo de Garantia - 15% de entradavencional;Família;149000
1147;20;Residencial Baixa Densidade;NA;11200;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Mirasol;1Fam;1Story;6;5;1985;1985;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Pedra Lasca;85;Bom;Médio;Bloco de concreto;Bom;Média;Sem Exposiçao;Boa para morar;1258;inacabado;0;40;1298;Gás;Médio;sim;SBrkr;1298;0;0;1298;1;0;2;0;3;1;Bom;5;Typ;1;Média;Normal;Normal;Anexo à casa;1985;Inacabado;2;403;Média;Média;Parcialavimentado;165;26;0;0;0;0;null;null;null;0;5;2006;Termo de Garantia - 15% de entradavencional;Normal;180000
1147;20;Residencial Baixa Densidade;NA;11200;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Mirasol;1Fam;1Story;6;5;1985;1985;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Pedra Lasca;85;Bom;Médio;Bloco de concreto;Bom;Média;Sem Exposiçao;Boa para morar;1258;inacabado;0;40;1298;Gás;Médio;sim;SBrkr;1298;0;0;1298;1;0;2;0;3;1;Bom;5;Typ;1;Média;Normal;Normal;Anexo à casa;1985;Inacabado;2;403;Média;Média;Parcialavimentado;165;26;0;0;0;0;null;null;null;0;5;2006;Termo de Garantia - 15% de entradavencional;Normal;180000
1148;70;Residencial Baixa Densidade;75;12000;Pavimentado;NA;Regular;Aclive a partir da rua;Todos;Interno;Suave;Bigurrilho;1Fam;2Story;7;7;1941;1950;Empenado;Telha Padrão;Revestimento de metal;Revestimento de Metal;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Sala de Sala de recreação médiareação média;275;inacabado;0;429;704;Gás;Excelente;sim;SBrkr;860;704;0;1564;0;0;1;1;3;1;Razoável;7;Typ;1;Bom;Normal;Normal;Anexo à casa;1941;Inacabado;1;234;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;7;2009;Termo de Garantia - 15% de entradavencional;Normal;174500
1149;50;Residencial Média Densidade;NA;5700;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Osasco;1Fam;1.5Fin;7;7;1926;1950;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Mediano;Médio;Concreto armado;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;572;572;Gás;Médio;sim;SBrkr;572;539;0;1111;0;0;1;0;2;1;Média;5;Typ;1;Bom;Normal;Normal;Separado da casa;1982;Inacabado;1;288;Média;Média;Parcialavimentado;0;0;176;0;0;0;null;null;null;0;8;2008;Termo de Garantia - 15% de entradavencional;Normal;116900
1149;50;Residencial Média Densidade;NA;5700;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Osasco;1Fam;1.5Fin;7;7;1926;1950;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Mediano;Médio;Concreto armado;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;572;572;Gás;Médio;sim;SBrkr;572;539;0;1111;0;0;1;0;2;1;Média;5;Typ;1;Bom;Normal;Normal;Separado da casa;1982;Inacabado;1;288;Média;Média;Parcialavimentado;0;0;176;0;0;0;null;null;null;0;8;2008;Termo de Garantia - 15% de entradavencional;Normal;116900
1150;70;Residencial Média Densidade;50;9000;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Osasco;1Fam;2Story;7;9;1920;1988;Telha de Barro;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Nenhum;0;Mediano;Bom;Concreto armado;Médio;Média;Sem Exposiçao;Alojamento mediano;624;inacabado;0;26;650;Gás;Excelente;sim;SBrkr;832;650;0;1482;0;1;1;0;3;1;Média;7;Typ;0;null;Rua principal;Normal;Separado da casa;1930;Inacabado;2;324;Média;Média;Parcialavimentado;0;0;0;0;0;0;null;null;null;0;7;2009;Termo de Garantia - 15% de entradavencional;Normal;143000
1151;20;Residencial Baixa Densidade;57;8280;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Arpuador;1Fam;1Story;6;5;1950;1950;Empenado;Telha Padrão;Cara de tijolo;Brick Face;Nenhum;0;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Inacabado;0;inacabado;0;932;932;Gás;Excelente;sim;FuseA;932;0;0;932;0;0;1;0;2;1;Bom;4;Typ;1;Bom;Normal;Normal;Anexo à casa;1950;Inacabado;1;306;Média;Média;Parcialavimentado;0;0;214;0;0;0;null;Boa privacidade;null;0;11;2007;Termo de Garantia - 15% de entradavencional;Normal;124000
1152;20;Residencial Baixa Densidade;134;17755;Pavimentado;NA;Regular;Plano;Todos;Interno;Suave;Maracana;1Fam;1Story;5;4;1959;1959;Empenado;Telha Padrão;Placa dura;Contraplacado;Pedra Lasca;132;Mediano;Médio;Bloco de concreto;Médio;Média;Sem Exposiçao;Alojamento abaixo da média;176;inacabado;0;1290;1466;Gás;Médio;sim;SBrkr;1466;0;0;1466;0;0;1;1;3;1;Razoável;6;Typ;2;Bom;Normal;Normal;Anexo à casa;1959;Acabado;2;528;Média;Média;Parcialavimentado;0;140;0;0;100;0;null;null;null;0;11;2006;Termo de Garantia - 15% de entradavencional;Normal;149900
1153;20;Residencial Baixa Densidade;90;14115;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Bigurrilho;1Fam;1Story;6;7;1956;2004;Empenado;Telha Padrão;Pedra;Pedra;Nenhum;0;Mediano;Médio;Concreto armado;Médio;Média;Sem Exposiçao;Alojamento mediano;296;Boa para morar;547;230;1073;Gás;Excelente;sim;SBrkr;1811;0;0;1811;0;0;1;0;2;1;Excelente;6;Typ;1;Bom;Normal;Normal;Anexo à casa;1956;Acabado;2;470;Média;Média;Parcialavimentado;0;0;280;0;0;0;null;null;null;0;7;2006;Termo de Garantia - 15% de entradavencional;Anormal;230000
1154;30;Residencial Média Densidade;NA;5890;Pavimentado;NA;Regular;Plano;Todos;Esquina;Suave;Itaipava;1Fam;1Story;6;8;1930;2007;Empenado;Telha Padrão;Revestimento de madeira;Revestimento de madeira;Nenhum;0;Bom;Bom;Tijolos e Azuleijos;Médio;Média;Médio;Alojamento mediano;538;inacabado;0;278;816;Gás;Excelente;sim;SBrkr;816;0;0;816;0;0;1;0;2;1;Média;5;Typ;0;null;Normal;Normal;Separado da casa;2002;Inacabado;1;432;Média;Média;Parcialavimentado;0;0;96;0;0;0;null;null;null;0;6;2008;Termo de Garantia - 15% de entradavencional;Normal;120500
1154;30;Residencial Média Densidade;NA;5890;Pavimentado;NA;Regular;Plano;Todos;Esquina;Suave;Itaipava;1Fam;1Story;6;8;1930;2007;Empenado;Telha Padrão;Revestimento de madeira;Telhas de madeira;Nenhum;0;Bom;Bom;Tijolos e Azuleijos;Médio;Média;Médio;Alojamento mediano;538;inacabado;0;278;816;Gás;Excelente;sim;SBrkr;816;0;0;816;0;0;1;0;2;1;Média;5;Typ;0;null;Normal;Normal;Separado da casa;2002;Inacabado;1;432;Média;Média;Parcialavimentado;0;0;96;0;0;0;null;null;null;0;6;2008;Termo de Garantia - 15% de entradavencional;Normal;120500
1155;60;Residencial Baixa Densidade;NA;13700;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Interno;Suave;Arpuador;1Fam;2Story;7;6;1965;1988;Empenado;Telha Padrão;Revestimento de vinil;Revestimento de vinil;Pedra;288;Mediano;Médio;Bloco de concreto;Médio;Média;Bom;Alojamento mediano;454;inacabado;0;410;864;Gás;Médio;sim;SBrkr;902;918;0;1820;0;0;1;2;4;1;Bom;8;Typ;2;Bom;Normal;Normal;Anexo à casa;1965;Inacabado;2;492;Média;Média;Parcialavimentado;60;84;0;0;273;0;null;Boa privacidade;null;0;5;2008;Termo de Garantia - 15% de entradavencional;Normal;201800
1156;20;Residencial Baixa Densidade;90;10768;Pavimentado;NA;Ligeiramente irregular;Plano;Todos;Esquina;Suave;Vassouras;1Fam;1Story;5;8;1976;2004;Empenado;Telha Padrão;Madeira compensada;Contraplacado;Nenhum;0;Bom;Bom;Bloco de concreto;Bom;Média;Bom;Alojamento mediano;1157;inacabado;0;280;1437;Gás;Médio;sim;SBrkr;1437;0;0;1437;1;0;2;0;3;1;Bom;6;Typ;1;Razoável;Normal;Normal;Anexo à casa;1976;Acabamento Bruto;2;528;Média;Média;Parcialavimentado;0;21;0;0;180;0;null;null;null;0;7;2007;Termo de Garantia - 15% de entradavencional;Normal;218000
