cep;idade;sexo;pagamento_tipo;produto_tipo
88035900;25;Feminino;Cartão de Crédito;Maquiagem
30150320;28;Feminino;Cartão de Crédito;Cabelo
78600000;27;Feminino;Cartão de Crédito;Tratamento
3201010;30;Feminino;Boleto;Pele
12247000;24;Feminino;Débito;Cabelo
1411001;34;Feminino;Cartão de Crédito;Maquiagem
3637030;34;Feminino;Cartão de Crédito;Tratamento
60190070;30;Masculino;Cartão de Crédito;Cabelo
78850000;24;Masculino;Cartão de Crédito;Corpo
90560002;22;Feminino;Cartão de Crédito;Tratamento
17800000;32;Feminino;Cartão de Crédito;Maquiagem
1048000;24;Feminino;Boleto;Maquiagem
60175020;24;Feminino;Boleto;Cabelo
74610240;24;Masculino;Cartão de Crédito;Cabelo
3170050;22;Masculino;Cartão de Crédito;Corpo
21240060;27;Masculino;Cartão de Crédito;Corpo
55819600;32;Feminino;Cartão de Crédito;Cabelo
20260130;29;Feminino;Cartão de Crédito;Corpo
90035071;31;Feminino;Boleto;Maquiagem
89227301;28;Feminino;Boleto;Cabelo
38408010;19;Feminino;Boleto;Cabelo
89203083;34;Feminino;Cartão de Crédito;Tratamento
87005090;21;Feminino;Cartão de Crédito;Maquiagem
88495000;23;Feminino;Cartão de Crédito;Tratamento
71060230;26;Feminino;Boleto;Maquiagem
64000130;27;Feminino;Cartão de Crédito;Cabelo
78932275;23;Feminino;Cartão de Crédito;Maquiagem
89203025;33;Feminino;Boleto;Cabelo
50760370;30;Feminino;Cartão de Crédito;Tratamento
24210110;32;Masculino;Cartão de Crédito;Cabelo
69960000;32;Masculino;Cartão de Crédito;Corpo
77500000;21;Feminino;Boleto;Cabelo
30430160;25;Feminino;Cartão de Crédito;Maquiagem
12980000;27;Feminino;Cartão de Crédito;Tratamento
38160000;23;Feminino;Cartão de Crédito;Cabelo
73080000;30;Feminino;Cartão de Crédito;Maquiagem
78643000;21;Feminino;Cartão de Crédito;Corpo
18085000;30;Feminino;Cartão de Crédito;Cabelo
13104184;25;Feminino;Cartão de Crédito;Tratamento
88750000;32;Feminino;Cartão de Crédito;Maquiagem
15775000;19;Feminino;Cartão de Crédito;Tratamento
6260150;33;Feminino;Cartão de Crédito;Tratamento
42700000;29;Feminino;Cartão de Crédito;Tratamento
14340000;28;Feminino;Cartão de Crédito;Maquiagem
15860000;25;Feminino;Cartão de Crédito;Pele
66033800;28;Feminino;Cartão de Crédito;Maquiagem
36015000;24;Feminino;Cartão de Crédito;Cabelo
1255000;33;Feminino;Cartão de Crédito;Maquiagem
37500176;34;Feminino;Cartão de Crédito;Tratamento
13250260;29;Feminino;Cartão de Crédito;Maquiagem
49038170;22;Feminino;Cartão de Crédito;Cabelo
96690000;25;Feminino;Boleto;Cabelo
36015390;26;Feminino;Boleto;Maquiagem
74223040;22;Feminino;Cartão de Crédito;Maquiagem
57035210;23;Feminino;Cartão de Crédito;Corpo
80250070;26;Feminino;Cartão de Crédito;Maquiagem
1311300;34;Feminino;Cartão de Crédito;Maquiagem
1329010;28;Feminino;Cartão de Crédito;Maquiagem
5304030;24;Feminino;Cartão de Crédito;Tratamento
89500000;29;Feminino;Cartão de Crédito;Cabelo
2672000;35;Feminino;Cartão de Crédito;Corpo
45760000;31;Feminino;Boleto;Corpo
29305660;24;Feminino;Cartão de Crédito;Corpo
78065695;23;Masculino;Cartão de Crédito;Corpo
13486605;33;Feminino;Cartão de Crédito;Tratamento
76440000;18;Masculino;Débito;Corpo
9330730;28;Feminino;Boleto;Corpo
22470240;33;Feminino;Cartão de Crédito;Maquiagem
4549011;22;Masculino;Cartão de Crédito;Corpo
22793140;32;Feminino;Cartão de Crédito;Corpo
70345030;32;Feminino;Débito;Pele
30140080;24;Feminino;Cartão de Crédito;Corpo
47500000;28;Feminino;Boleto;Corpo
30260520;23;Feminino;Cartão de Crédito;Cabelo
13015082;35;Feminino;Cartão de Crédito;Maquiagem
1525000;23;Feminino;Boleto;Maquiagem
18040700;35;Feminino;Boleto;Maquiagem
16400501;34;Feminino;Cartão de Crédito;Maquiagem
92310030;20;Feminino;Boleto;Tratamento
4318060;24;Masculino;Cartão de Crédito;Tratamento
77818010;31;Feminino;Cartão de Crédito;Cabelo
18601743;34;Feminino;Boleto;Maquiagem
13500313;30;Feminino;Débito;Tratamento
13280000;35;Feminino;Boleto;Cabelo
29020160;19;Feminino;Cartão de Crédito;Maquiagem
14021800;34;Feminino;Cartão de Crédito;Tratamento
38071620;30;Masculino;Cartão de Crédito;Corpo
27910000;26;Feminino;Cartão de Crédito;Maquiagem
37750000;23;Feminino;Cartão de Crédito;Tratamento
29055250;24;Feminino;Cartão de Crédito;Tratamento
13084070;26;Masculino;Cartão de Crédito;Maquiagem
20710000;26;Feminino;Cartão de Crédito;Maquiagem
54325640;32;Masculino;Cartão de Crédito;Cabelo
13480151;27;Feminino;Cartão de Crédito;Maquiagem
25973730;35;Feminino;Cartão de Crédito;Maquiagem
71505730;25;Feminino;Cartão de Crédito;Pele
72110800;29;Feminino;Cartão de Crédito;Maquiagem
4948030;30;Masculino;Boleto;Maquiagem
32450000;20;Feminino;Cartão de Crédito;Corpo
21650450;21;Masculino;Cartão de Crédito;Corpo
73801170;30;Feminino;Cartão de Crédito;Corpo
63605000;33;Feminino;Cartão de Crédito;Maquiagem
2518130;35;Feminino;Boleto;Tratamento
66040100;31;Masculino;Cartão de Crédito;Cabelo
24240185;19;Masculino;Débito;Tratamento
49088230;20;Feminino;Cartão de Crédito;Corpo
77403040;34;Feminino;Cartão de Crédito;Cabelo
39150000;18;Feminino;Boleto;Corpo
13024091;29;Feminino;Cartão de Crédito;Tratamento
37130000;22;Feminino;Boleto;Tratamento
29119135;23;Masculino;Cartão de Crédito;Tratamento
47800280;24;Feminino;Cartão de Crédito;Corpo
96501301;24;Feminino;Cartão de Crédito;Maquiagem
4578000;21;Feminino;Cartão de Crédito;Maquiagem
4671245;33;Feminino;Cartão de Crédito;Maquiagem
93214500;29;Feminino;Cartão de Crédito;Pele
9541150;27;Feminino;Cartão de Crédito;Cabelo
20561060;26;Feminino;Cartão de Crédito;Maquiagem
77700000;24;Feminino;Boleto;Maquiagem
22030010;27;Feminino;Cartão de Crédito;Cabelo
15960000;31;Feminino;Cartão de Crédito;Corpo
18085844;29;Feminino;Cartão de Crédito;Maquiagem
4521021;26;Feminino;Cartão de Crédito;Maquiagem
11472100;35;Feminino;Cartão de Crédito;Cabelo
70337060;30;Feminino;Boleto;Tratamento
4117090;31;Feminino;Cartão de Crédito;Tratamento
59031500;22;Feminino;Cartão de Crédito;Corpo
9721100;27;Feminino;Cartão de Crédito;Tratamento
22630012;29;Feminino;Cartão de Crédito;Cabelo
58200000;22;Feminino;Cartão de Crédito;Tratamento
6150000;21;Masculino;Boleto;Cabelo
78643000;22;Feminino;Cartão de Crédito;Cabelo
31930360;28;Feminino;Cartão de Crédito;Cabelo
5445000;34;Feminino;Cartão de Crédito;Maquiagem
74535270;26;Feminino;Cartão de Crédito;Tratamento
20775050;26;Feminino;Cartão de Crédito;Cabelo
26011790;26;Feminino;Cartão de Crédito;Maquiagem
2013002;27;Feminino;Cartão de Crédito;Tratamento
18040434;28;Feminino;Cartão de Crédito;Tratamento
18740000;28;Feminino;Cartão de Crédito;Maquiagem
90050000;24;Feminino;Boleto;Cabelo
84070170;27;Feminino;Boleto;Maquiagem
38066200;34;Feminino;Cartão de Crédito;Maquiagem
3181100;34;Feminino;Cartão de Crédito;Tratamento
22440050;33;Feminino;Cartão de Crédito;Maquiagem
37410000;30;Feminino;Cartão de Crédito;Cabelo
90090120;25;Feminino;Débito;Maquiagem
22750290;31;Feminino;Cartão de Crédito;Cabelo
22743010;31;Feminino;Boleto;Cabelo
90030041;21;Feminino;Cartão de Crédito;Maquiagem
4317000;22;Feminino;Cartão de Crédito;Corpo
11040250;23;Feminino;Boleto;Corpo
85825000;24;Feminino;Cartão de Crédito;Maquiagem
32900000;33;Feminino;Cartão de Crédito;Tratamento
68902860;26;Feminino;Cartão de Crédito;Cabelo
78590000;24;Feminino;Cartão de Crédito;Corpo
6020194;28;Feminino;Cartão de Crédito;Maquiagem
2418000;34;Feminino;Cartão de Crédito;Corpo
78050000;33;Feminino;Cartão de Crédito;Tratamento
9020180;30;Feminino;Cartão de Crédito;Corpo
41815120;32;Feminino;Cartão de Crédito;Tratamento
1423001;26;Feminino;Cartão de Crédito;Cabelo
2212010;25;Feminino;Boleto;Corpo
55026190;24;Masculino;Cartão de Crédito;Corpo
56304450;27;Feminino;Cartão de Crédito;Pele
64052160;24;Feminino;Boleto;Maquiagem
22271060;35;Feminino;Cartão de Crédito;Tratamento
6763180;28;Feminino;Cartão de Crédito;Maquiagem
13202050;26;Feminino;Cartão de Crédito;Maquiagem
15055370;32;Feminino;Cartão de Crédito;Tratamento
4576050;33;Feminino;Cartão de Crédito;Corpo
29930000;22;Feminino;Cartão de Crédito;Tratamento
96825050;26;Masculino;Cartão de Crédito;Cabelo
30430070;27;Feminino;Cartão de Crédito;Corpo
57050050;25;Feminino;Cartão de Crédito;Cabelo
5396220;27;Feminino;Cartão de Crédito;Maquiagem
74080010;26;Feminino;Boleto;Corpo
2066120;32;Feminino;Cartão de Crédito;Tratamento
7140230;28;Feminino;Cartão de Crédito;Maquiagem
29072570;34;Feminino;Cartão de Crédito;Tratamento
77803080;19;Feminino;Boleto;Cabelo
92010240;23;Feminino;Cartão de Crédito;Maquiagem
21380010;23;Feminino;Cartão de Crédito;Cabelo
95020472;32;Feminino;Cartão de Crédito;Cabelo
13212650;31;Masculino;Cartão de Crédito;Corpo
25655008;28;Feminino;Boleto;Corpo
32650560;26;Feminino;Boleto;Tratamento
63040510;24;Feminino;Cartão de Crédito;Tratamento
17212210;21;Feminino;Cartão de Crédito;Corpo
99150000;32;Feminino;Boleto;Maquiagem
95630000;32;Feminino;Cartão de Crédito;Tratamento
35660011;29;Feminino;Cartão de Crédito;Cabelo
6126030;35;Feminino;Cartão de Crédito;Maquiagem
99010091;34;Feminino;Cartão de Crédito;Corpo
88220000;29;Feminino;Cartão de Crédito;Cabelo
70232040;35;Feminino;Cartão de Crédito;Cabelo
58440000;32;Masculino;Cartão de Crédito;Tratamento
60125060;29;Feminino;Cartão de Crédito;Maquiagem
11085755;20;Feminino;Boleto;Corpo
86060590;21;Feminino;Boleto;Tratamento
5038040;24;Feminino;Débito;Cabelo
71060250;27;Feminino;Cartão de Crédito;Corpo
40296210;35;Feminino;Cartão de Crédito;Tratamento
29101950;33;Masculino;Cartão de Crédito;Corpo
34000000;29;Feminino;Cartão de Crédito;Maquiagem
13309320;28;Feminino;Cartão de Crédito;Maquiagem
8572820;35;Feminino;Cartão de Crédito;Tratamento
46400000;31;Feminino;Boleto;Tratamento
23906540;35;Feminino;Cartão de Crédito;Maquiagem
69908140;34;Feminino;Cartão de Crédito;Cabelo
8080600;23;Feminino;Cartão de Crédito;Maquiagem
16210000;24;Feminino;Cartão de Crédito;Cabelo
5082001;32;Feminino;Cartão de Crédito;Maquiagem
85555000;31;Feminino;Cartão de Crédito;Corpo
14470000;27;Masculino;Cartão de Crédito;Corpo
20780080;22;Feminino;Boleto;Cabelo
36880000;23;Masculino;Cartão de Crédito;Corpo
13419210;20;Feminino;Cartão de Crédito;Maquiagem
69980000;25;Masculino;Cartão de Crédito;Corpo
20520054;33;Feminino;Cartão de Crédito;Maquiagem
51021130;28;Feminino;Cartão de Crédito;Cabelo
29190000;31;Feminino;Cartão de Crédito;Corpo
21070720;28;Feminino;Cartão de Crédito;Maquiagem
23903000;30;Feminino;Cartão de Crédito;Corpo
5862230;26;Feminino;Boleto;Maquiagem
79900000;30;Feminino;Cartão de Crédito;Maquiagem
37925000;27;Feminino;Cartão de Crédito;Maquiagem
48903020;30;Feminino;Cartão de Crédito;Pele
22420043;27;Feminino;Cartão de Crédito;Maquiagem
70239080;29;Feminino;Cartão de Crédito;Tratamento
4776100;31;Feminino;Cartão de Crédito;Maquiagem
35032030;22;Feminino;Cartão de Crédito;Maquiagem
3607100;28;Feminino;Cartão de Crédito;Tratamento
13160000;28;Feminino;Boleto;Cabelo
16050670;30;Feminino;Cartão de Crédito;Maquiagem
68180070;34;Feminino;Boleto;Tratamento
28911036;23;Feminino;Débito;Maquiagem
4111010;35;Feminino;Cartão de Crédito;Tratamento
17700000;35;Feminino;Cartão de Crédito;Tratamento
29900635;35;Feminino;Cartão de Crédito;Maquiagem
9820480;30;Feminino;Débito;Cabelo
7074030;30;Feminino;Cartão de Crédito;Corpo
4513060;32;Feminino;Cartão de Crédito;Tratamento
5727240;19;Feminino;Cartão de Crédito;Tratamento
88351404;28;Feminino;Cartão de Crédito;Maquiagem
22251020;25;Feminino;Cartão de Crédito;Maquiagem
18074380;25;Feminino;Cartão de Crédito;Tratamento
38408050;28;Feminino;Cartão de Crédito;Maquiagem
12246140;34;Feminino;Cartão de Crédito;Maquiagem
22040010;34;Masculino;Cartão de Crédito;Corpo
90630020;34;Feminino;Cartão de Crédito;Tratamento
28380000;34;Masculino;Cartão de Crédito;Tratamento
17212210;21;Feminino;Cartão de Crédito;Maquiagem
18400170;26;Feminino;Cartão de Crédito;Cabelo
1322000;33;Feminino;Cartão de Crédito;Maquiagem
45345000;34;Feminino;Cartão de Crédito;Cabelo
29930000;27;Feminino;Cartão de Crédito;Tratamento
4534000;26;Feminino;Boleto;Tratamento
11500300;25;Feminino;Cartão de Crédito;Maquiagem
2937090;27;Feminino;Cartão de Crédito;Maquiagem
41720200;28;Feminino;Cartão de Crédito;Cabelo
20950290;32;Feminino;Boleto;Maquiagem
40283620;33;Feminino;Cartão de Crédito;Cabelo
69301011;32;Feminino;Boleto;Tratamento
3647030;27;Masculino;Cartão de Crédito;Corpo
9812210;21;Feminino;Cartão de Crédito;Cabelo
30720400;32;Masculino;Boleto;Maquiagem
22770104;35;Feminino;Cartão de Crédito;Tratamento
80330030;31;Feminino;Cartão de Crédito;Maquiagem
70866040;34;Feminino;Cartão de Crédito;Cabelo
20031170;27;Feminino;Cartão de Crédito;Maquiagem
95600000;19;Feminino;Cartão de Crédito;Corpo
72150619;27;Feminino;Cartão de Crédito;Maquiagem
95300000;25;Masculino;Cartão de Crédito;Cabelo
37504358;30;Feminino;Cartão de Crédito;Tratamento
5021000;21;Feminino;Cartão de Crédito;Maquiagem
73017010;24;Feminino;Cartão de Crédito;Tratamento
9895310;32;Feminino;Cartão de Crédito;Corpo
17013180;33;Feminino;Cartão de Crédito;Cabelo
59300000;33;Feminino;Cartão de Crédito;Cabelo
84045230;21;Feminino;Cartão de Crédito;Maquiagem
8560010;34;Masculino;Cartão de Crédito;Corpo
31930640;30;Feminino;Cartão de Crédito;Corpo
4707060;25;Feminino;Boleto;Maquiagem
70744040;26;Feminino;Débito;Maquiagem
78455000;20;Feminino;Cartão de Crédito;Maquiagem
13056130;18;Feminino;Cartão de Crédito;Cabelo
78710180;23;Feminino;Cartão de Crédito;Cabelo
20231091;31;Feminino;Boleto;Tratamento
31540170;28;Masculino;Cartão de Crédito;Cabelo
70762010;25;Feminino;Cartão de Crédito;Tratamento
78928000;26;Feminino;Cartão de Crédito;Tratamento
88801680;33;Feminino;Boleto;Maquiagem
95034280;21;Feminino;Cartão de Crédito;Maquiagem
35420000;28;Feminino;Cartão de Crédito;Cabelo
4356080;31;Feminino;Boleto;Cabelo
40421130;26;Masculino;Cartão de Crédito;Corpo
4116270;27;Feminino;Cartão de Crédito;Cabelo
69405000;23;Feminino;Cartão de Crédito;Tratamento
1231011;31;Feminino;Cartão de Crédito;Tratamento
1241000;35;Feminino;Cartão de Crédito;Maquiagem
70701000;30;Feminino;Cartão de Crédito;Tratamento
20550040;34;Feminino;Cartão de Crédito;Tratamento
92990000;20;Feminino;Cartão de Crédito;Tratamento
17800000;29;Feminino;Boleto;Cabelo
78045175;22;Feminino;Cartão de Crédito;Corpo
92120170;25;Feminino;Cartão de Crédito;Maquiagem
25716021;23;Feminino;Cartão de Crédito;Tratamento
6900000;26;Feminino;Cartão de Crédito;Corpo
22080040;23;Feminino;Cartão de Crédito;Maquiagem
90420090;29;Feminino;Cartão de Crédito;Maquiagem
40080001;28;Feminino;Cartão de Crédito;Corpo
89683000;32;Masculino;Cartão de Crédito;Corpo
65775000;27;Feminino;Cartão de Crédito;Tratamento
70645010;35;Feminino;Boleto;Maquiagem
2969100;23;Feminino;Cartão de Crédito;Maquiagem
4107000;33;Feminino;Cartão de Crédito;Maquiagem
96080060;31;Feminino;Cartão de Crédito;Maquiagem
28300000;27;Masculino;Cartão de Crédito;Maquiagem
13013173;23;Feminino;Cartão de Crédito;Pele
11410400;18;Feminino;Cartão de Crédito;Corpo
4011061;22;Feminino;Cartão de Crédito;Maquiagem
99200000;35;Feminino;Cartão de Crédito;Cabelo
1310200;33;Feminino;Cartão de Crédito;Maquiagem
59607330;33;Feminino;Cartão de Crédito;Maquiagem
75813000;35;Feminino;Cartão de Crédito;Tratamento
13465280;29;Feminino;Cartão de Crédito;Cabelo
20540130;24;Masculino;Cartão de Crédito;Maquiagem
59014010;19;Feminino;Cartão de Crédito;Tratamento
31160260;28;Feminino;Cartão de Crédito;Cabelo
18550000;27;Feminino;Boleto;Cabelo
38400418;22;Feminino;Cartão de Crédito;Maquiagem
20270231;29;Masculino;Cartão de Crédito;Maquiagem
34000000;24;Masculino;Cartão de Crédito;Cabelo
13360000;28;Feminino;Cartão de Crédito;Tratamento
31555000;31;Feminino;Débito;Maquiagem
35164301;28;Feminino;Cartão de Crédito;Maquiagem
9760480;26;Feminino;Cartão de Crédito;Maquiagem
4249000;30;Feminino;Cartão de Crédito;Cabelo
70294060;31;Feminino;Cartão de Crédito;Maquiagem
5002061;34;Masculino;Cartão de Crédito;Cabelo
20521170;29;Feminino;Cartão de Crédito;Maquiagem
40210245;24;Feminino;Cartão de Crédito;Corpo
4310010;29;Feminino;Cartão de Crédito;Maquiagem
1226001;23;Masculino;Cartão de Crédito;Corpo
12705070;25;Feminino;Cartão de Crédito;Tratamento
5750280;33;Feminino;Cartão de Crédito;Cabelo
70757530;31;Masculino;Cartão de Crédito;Maquiagem
91720180;33;Feminino;Cartão de Crédito;Cabelo
11010080;30;Feminino;Cartão de Crédito;Maquiagem
79550000;26;Feminino;Cartão de Crédito;Maquiagem
1238010;19;Feminino;Cartão de Crédito;Maquiagem
18105100;27;Feminino;Boleto;Maquiagem
30570000;35;Masculino;Boleto;Cabelo
41245020;28;Feminino;Cartão de Crédito;Tratamento
90520300;28;Feminino;Cartão de Crédito;Cabelo
5396450;19;Feminino;Boleto;Tratamento
52060460;34;Feminino;Cartão de Crédito;Tratamento
84010260;26;Feminino;Cartão de Crédito;Maquiagem
47900000;28;Feminino;Cartão de Crédito;Cabelo
36016380;33;Feminino;Cartão de Crédito;Maquiagem
5083030;35;Feminino;Cartão de Crédito;Tratamento
14750000;33;Feminino;Cartão de Crédito;Tratamento
20520054;33;Feminino;Boleto;Maquiagem
74303010;30;Feminino;Boleto;Maquiagem
12140000;26;Feminino;Cartão de Crédito;Tratamento
9531110;30;Feminino;Cartão de Crédito;Cabelo
7063130;30;Feminino;Cartão de Crédito;Maquiagem
24461040;24;Feminino;Cartão de Crédito;Maquiagem
22251090;24;Feminino;Cartão de Crédito;Cabelo
23575080;26;Feminino;Cartão de Crédito;Maquiagem
60125000;27;Feminino;Cartão de Crédito;Cabelo
22040020;34;Feminino;Débito;Tratamento
13201003;34;Feminino;Cartão de Crédito;Cabelo
79645090;28;Feminino;Cartão de Crédito;Cabelo
89520000;21;Feminino;Cartão de Crédito;Corpo
70737030;26;Feminino;Boleto;Corpo
31140020;31;Masculino;Cartão de Crédito;Tratamento
16203053;29;Masculino;Cartão de Crédito;Corpo
70232010;22;Feminino;Cartão de Crédito;Maquiagem
4302051;31;Feminino;Cartão de Crédito;Pele
2451070;19;Masculino;Cartão de Crédito;Corpo
66040000;24;Feminino;Cartão de Crédito;Tratamento
95180000;25;Feminino;Cartão de Crédito;Maquiagem
25036100;31;Feminino;Boleto;Tratamento
7080010;22;Masculino;Cartão de Crédito;Cabelo
31710350;26;Feminino;Boleto;Maquiagem
50040020;33;Feminino;Cartão de Crédito;Maquiagem
2378000;18;Feminino;Cartão de Crédito;Tratamento
21050510;26;Feminino;Cartão de Crédito;Maquiagem
17800000;32;Feminino;Cartão de Crédito;Cabelo
14940000;19;Feminino;Cartão de Crédito;Maquiagem
99770000;22;Feminino;Boleto;Cabelo
87030020;24;Feminino;Cartão de Crédito;Maquiagem
78890000;20;Feminino;Cartão de Crédito;Tratamento
17250000;27;Masculino;Cartão de Crédito;Corpo
51021000;34;Feminino;Cartão de Crédito;Cabelo
85810020;32;Feminino;Débito;Maquiagem
5804900;31;Feminino;Boleto;Tratamento
4547005;28;Feminino;Cartão de Crédito;Maquiagem
9310730;34;Feminino;Cartão de Crédito;Maquiagem
