idade;classe_trabalho;fnwgt;escolaridade;numero_educacao;estado_civil;ocupacao;relacionamento;raca;sexo;nacionalidade;ganho_de_capital;perda_de_capital;horas_trabalho_semana;renda_anual
41;privado;211731;graduacao-incompleta;10;solteiro;Administrativo e Clerical;Não na Família;Branco;Feminino;México;0;0;40;<=50K
42;autonomo-sem-imcorporacao;126614;graduacao;13;divorciado;Gerencial Executivo;Não na Família;Outra;Masculino;Irã;0;0;30;<=50K
45;privado;259463;tecnologo;11;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
22;privado;228411;graduacao-incompleta;10;solteiro;Gerencial Executivo;Não na Família;Branco;Masculino;Estados Unidos;0;0;35;<=50K
25;privado;117827;graduacao-incompleta;10;casado;Administrativo e Clerical;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
22;governo-federal;57216;graduacao-incompleta;10;solteiro;Administrativo e Clerical;Filho Próprio;Negro;Masculino;Estados Unidos;0;0;20;<=50K
46;governo-estadual;250821;graduado-medicina-direito;15;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;15024;0;40;>50K
48;autonomo-com-incorporacao;88564;graduacao-incompleta;10;divorciado;Agricultura e Pesca;Não na Família;Branco;Masculino;Estados Unidos;0;0;45;<=50K
45;privado;172822;ensino-medio-completo;9;casado;Operador de Máquinas e Inspeção;Marido;Branco;Masculino;Estados Unidos;0;0;52;>50K
19;privado;251579;graduacao-incompleta;10;solteiro;Outros Serviços;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;14;<=50K
31;privado;118399;ensino-medio-incompleto;7;casado;Operador de Máquinas e Inspeção;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
30;autonomo-com-incorporacao;178383;graduacao-incompleta;10;casado;Reparo de Artesanato;Marido;Negro;Masculino;Estados Unidos;0;0;70;<=50K
40;autonomo-sem-imcorporacao;170866;tecnologo;12;casado;Agricultura e Pesca;Marido;Branco;Masculino;Estados Unidos;0;0;50;>50K
60;;268954;graduacao-incompleta;10;casado;?;Marido;Branco;Masculino;Estados Unidos;0;0;12;>50K
52;;89951;segundo-grau-completo;8;casado;?;Esposa;Negro;Feminino;Estados Unidos;0;0;40;>50K
22;privado;203894;graduacao-incompleta;10;solteiro;Vendas;Filho Próprio;Branco;Feminino;Estados Unidos;0;0;15;<=50K
25;privado;237065;graduacao-incompleta;10;divorciado;Outros Serviços;Filho Próprio;Negro;Masculino;Estados Unidos;0;0;38;<=50K
51;governo-municipal;108435;mestrado;14;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;0;80;>50K
32;privado;93213;tecnologo;12;casado;Operador de Máquinas e Inspeção;Marido;Branco;Masculino;Estados Unidos;0;0;62;<=50K
51;autonomo-com-incorporacao;231230;graduacao;13;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;0;0;25;<=50K
42;privado;386175;graduacao-incompleta;10;divorciado;Vendas;Não na Família;Branco;Masculino;Estados Unidos;0;0;50;>50K
39;privado;128392;ensino-medio-completo;9;casado;Operador de Máquinas e Inspeção;Marido;Branco;Masculino;Estados Unidos;0;1887;40;>50K
24;privado;223515;ensino-medio-completo;9;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;45;<=50K
52;privado;208630;ensino-medio-completo;9;divorciado;Administrativo e Clerical;Não Casado;Branco;Feminino;Estados Unidos;0;1741;38;<=50K
58;;97969;ensino-fundamental;2;casado-conjuge-ausente;?;Não Casado;Indígena Americano ou Eskimó;Masculino;Estados Unidos;0;0;40;<=50K
43;privado;174295;mestrado;14;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;0;55;<=50K
31;privado;60229;ensino-medio-completo;9;casado;Operador de Máquinas e Inspeção;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
28;privado;66095;ensino-medio-completo;9;casado;Vendas;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
31;governo-federal;130057;mestrado;14;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;7688;0;60;>50K
61;privado;179743;ensino-medio-completo;9;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;2051;20;<=50K
26;privado;192022;graduacao;13;solteiro;Especialidade Profissional;Filho Próprio;Branco;Feminino;Estados Unidos;0;0;40;<=50K
46;privado;45288;graduacao;13;solteiro;Outros Serviços;Não na Família;Branco;Masculino;Estados Unidos;0;0;40;<=50K
62;;178764;ensino-medio-completo;9;casado;?;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
50;privado;99476;mestrado;14;divorciado;Especialidade Profissional;Não na Família;Branco;Feminino;Estados Unidos;0;0;35;<=50K
18;privado;41973;ensino-medio-incompleto;7;solteiro;Administrativo e Clerical;Filho Próprio;Branco;Feminino;Estados Unidos;0;0;5;<=50K
23;privado;162228;graduacao;13;solteiro;Vendas;Não na Família;Branco;Masculino;Estados Unidos;0;0;48;<=50K
21;privado;211968;graduacao-incompleta;10;solteiro;Vendas;Filho Próprio;Branco;Feminino;Estados Unidos;0;1762;28;<=50K
46;privado;211226;tecnologo;12;casado;Transporte e Movimentação;Marido;Outra;Masculino;Estados Unidos;0;0;36;<=50K
38;privado;33397;ensino-medio-completo;9;divorciado;Vendas;Não Casado;Branco;Feminino;Estados Unidos;0;0;40;<=50K
53;privado;120839;segundo-grau-completo;8;divorciado;Agricultura e Pesca;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;40;<=50K
53;privado;36327;ensino-medio-completo;9;casado;Vendas;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
50;privado;139703;graduacao-incompleta;10;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
26;privado;107827;ensino-medio-completo;9;solteiro;Outros Serviços;Não Casado;Branco;Masculino;Estados Unidos;0;0;25;<=50K
46;governo-municipal;140219;mestrado;14;divorciado;Especialidade Profissional;Não na Família;Branco;Feminino;Estados Unidos;8614;0;55;>50K
44;governo-municipal;203761;graduacao;13;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
36;governo-municipal;114719;mestrado;14;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;0;50;>50K
20;privado;344394;graduacao-incompleta;10;solteiro;Outros Serviços;Não na Família;Branco;Feminino;Estados Unidos;0;0;30;<=50K
35;privado;195516;oitavo ano;4;casado;Suporte Técnico;Marido;Branco;Masculino;México;0;0;40;<=50K
40;governo-estadual;31627;graduacao;13;casado;Gerencial Executivo;Esposa;Branco;Feminino;Estados Unidos;0;0;20;<=50K
70;privado;174032;ensino-medio-completo;9;casado;Vendas;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
57;privado;226875;oitavo ano;4;casado;Vendas;Marido;Branco;Masculino;Estados Unidos;0;0;50;<=50K
40;privado;566537;pre-escola;1;casado;Outros Serviços;Marido;Branco;Masculino;México;0;1672;40;<=50K
18;privado;36162;ensino-medio-incompleto;7;solteiro;Reparo de Artesanato;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;5;<=50K
45;autonomo-sem-imcorporacao;31478;graduacao;13;casado;Vendas;Marido;Branco;Masculino;Estados Unidos;2829;0;60;<=50K
52;privado;294991;graduacao;13;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
24;;108495;ensino-medio-completo;9;solteiro;?;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;40;<=50K
42;autonomo-com-incorporacao;161532;graduacao;13;casado;Reparo de Artesanato;Marido;Negro;Masculino;Estados Unidos;0;0;60;<=50K
28;governo-municipal;332249;ensino-medio-completo;9;separado;Transporte e Movimentação;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;45;<=50K
32;privado;268147;tecnologo;11;solteiro;Suporte Técnico;Não Casado;Branco;Feminino;Estados Unidos;0;0;60;<=50K
56;governo-federal;317847;graduacao;13;divorciado;Administrativo e Clerical;Não na Família;Branco;Masculino;Estados Unidos;0;0;40;<=50K
44;privado;52028;ensino-fundamental;2;casado;Outros Serviços;Esposa;Asiático e Ilhas do Pacífico;Feminino;Vietnã;0;0;40;<=50K
20;privado;184045;graduacao-incompleta;10;solteiro;Vendas;Não Casado;Negro;Feminino;Estados Unidos;0;0;30;<=50K
32;privado;206609;graduacao;13;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;0;0;60;>50K
59;privado;152968;graduacao-incompleta;10;separado;Administrativo e Clerical;Outro Parente;Branco;Masculino;Estados Unidos;3325;0;40;<=50K
21;privado;213015;ensino-medio-completo;9;solteiro;Faxineiro;Outro Parente;Negro;Masculino;Estados Unidos;2176;0;40;<=50K
32;privado;313835;mestrado;14;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
49;privado;66385;ensino-medio-completo;9;casado;Vendas;Marido;Branco;Masculino;Estados Unidos;5013;0;40;<=50K
22;privado;205940;graduacao;13;solteiro;Administrativo e Clerical;Filho Próprio;Branco;Feminino;Estados Unidos;1055;0;30;<=50K
51;autonomo-com-incorporacao;260938;graduacao-incompleta;10;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;0;0;50;>50K
33;privado;60567;ensino-medio-completo;9;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;3411;0;40;<=50K
23;privado;335067;graduacao;13;solteiro;Vendas;Não na Família;Branco;Masculino;Estados Unidos;0;0;50;<=50K
34;privado;331126;ensino-medio-completo;9;solteiro;Outros Serviços;Não Casado;Negro;Masculino;Estados Unidos;0;0;30;<=50K
53;privado;156612;segundo-grau-completo;8;divorciado;Transporte e Movimentação;Não na Família;Branco;Feminino;Estados Unidos;0;0;40;<=50K
44;privado;188436;graduacao;13;casado;Administrativo e Clerical;Marido;Branco;Masculino;Estados Unidos;0;0;45;<=50K
60;privado;227468;graduacao-incompleta;10;viuvo;Serviço de Proteção;Não na Família;Negro;Feminino;Estados Unidos;0;0;40;<=50K
55;privado;183580;graduacao-incompleta;10;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;38;<=50K
57;autonomo-sem-imcorporacao;50990;ensino-medio-completo;9;casado;Agricultura e Pesca;Marido;Branco;Masculino;Estados Unidos;0;0;30;<=50K
59;privado;384246;doutorado;16;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;0;50;<=50K
26;;375313;graduacao-incompleta;10;solteiro;?;Filho Próprio;Asiático e Ilhas do Pacífico;Masculino;Filipinas;0;0;40;<=50K
30;privado;176410;tecnologo;11;casado;Especialidade Profissional;Filho Próprio;Branco;Feminino;Estados Unidos;7298;0;16;>50K
49;privado;93639;graduacao;13;casado;Gerencial Executivo;Esposa;Branco;Feminino;Estados Unidos;0;0;43;<=50K
45;privado;30289;segundo-grau-completo;8;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
29;autonomo-com-incorporacao;124950;graduacao;13;solteiro;Vendas;Filho Próprio;Branco;Feminino;Estados Unidos;0;0;40;<=50K
37;autonomo-sem-imcorporacao;126675;ensino-medio-completo;9;casado;Agricultura e Pesca;Marido;Branco;Masculino;Estados Unidos;0;0;60;>50K
21;privado;145964;segundo-grau-completo;8;solteiro;Agricultura e Pesca;Não na Família;Branco;Masculino;Estados Unidos;0;0;40;<=50K
36;governo-estadual;345712;ensino-medio-completo;9;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
18;;97474;ensino-medio-completo;9;solteiro;?;Filho Próprio;Branco;Feminino;Estados Unidos;0;0;20;<=50K
37;privado;180342;graduacao;13;solteiro;Vendas;Não na Família;Branco;Masculino;Estados Unidos;0;0;45;<=50K
19;privado;167087;ensino-medio-completo;9;solteiro;Administrativo e Clerical;Não na Família;Branco;Feminino;Estados Unidos;0;0;40;<=50K
65;;192825;oitavo ano;4;casado;?;Marido;Branco;Masculino;Estados Unidos;0;0;25;<=50K
30;privado;318749;tecnologo;11;casado;Suporte Técnico;Esposa;Branco;Feminino;Alemanha;0;0;35;<=50K
27;;147638;mestrado;14;solteiro;?;Não na Família;Outra;Feminino;Japão;0;0;40;<=50K
59;governo-federal;293971;graduacao-incompleta;10;casado;Suporte Técnico;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
32;privado;229566;tecnologo;11;casado;Outros Serviços;Marido;Branco;Masculino;Estados Unidos;0;0;60;>50K
25;privado;242464;graduacao;13;solteiro;Administrativo e Clerical;Não na Família;Branco;Masculino;Estados Unidos;0;0;40;<=50K
40;privado;111067;graduacao;13;casado;Faxineiro;Marido;Branco;Masculino;Estados Unidos;0;0;80;>50K
21;;155697;nono-ano;5;solteiro;?;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;42;<=50K
49;governo-municipal;106554;graduacao;13;divorciado;Especialidade Profissional;Não Casado;Branco;Feminino;Estados Unidos;0;0;40;>50K
49;privado;23776;graduacao-incompleta;10;casado;Administrativo e Clerical;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
51;;43909;ensino-medio-completo;9;divorciado;?;Não Casado;Negro;Feminino;Estados Unidos;0;0;40;<=50K
48;privado;105808;nono-ano;5;viuvo;Transporte e Movimentação;Não Casado;Branco;Masculino;Estados Unidos;0;0;40;>50K
42;privado;169995;graduacao-incompleta;10;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;0;45;<=50K
53;privado;141388;ensino-medio-incompleto;7;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
29;autonomo-sem-imcorporacao;241431;ensino-medio-completo;9;solteiro;Reparo de Artesanato;Não na Família;Branco;Masculino;Estados Unidos;0;0;45;<=50K
21;;78374;ensino-medio-completo;9;solteiro;?;Outro Parente;Asiático e Ilhas do Pacífico;Feminino;Estados Unidos;0;0;24;<=50K
54;autonomo-sem-imcorporacao;158948;ensino-medio-completo;9;casado;Transporte e Movimentação;Marido;Branco;Masculino;Estados Unidos;0;0;15;<=50K
66;privado;115498;graduacao;13;casado;Gerencial Executivo;Marido;Branco;Masculino;;99999;0;55;>50K
34;privado;272411;graduacao;13;solteiro;Administrativo e Clerical;Não na Família;Branco;Feminino;Estados Unidos;0;0;40;<=50K
39;privado;30529;graduacao;13;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;0;1887;40;>50K
62;;263374;tecnologo;11;casado;?;Marido;Branco;Masculino;Canadá;0;0;40;<=50K
30;privado;190228;ensino-medio-completo;9;casado;Faxineiro;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
27;privado;126060;graduacao;13;solteiro;Gerencial Executivo;Não na Família;Branco;Feminino;Estados Unidos;0;0;40;<=50K
25;privado;391192;tecnologo;11;solteiro;Reparo de Artesanato;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;40;<=50K
26;privado;214069;ensino-medio-completo;9;separado;Agricultura e Pesca;Não na Família;Branco;Masculino;Estados Unidos;0;0;40;<=50K
45;privado;170871;ensino-medio-completo;9;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;7298;0;60;>50K
55;privado;118993;graduacao-incompleta;10;separado;Gerencial Executivo;Não Casado;Branco;Feminino;Estados Unidos;0;0;10;<=50K
26;privado;245880;ensino-medio-completo;9;solteiro;Outros Serviços;Outro Parente;Branco;Masculino;Estados Unidos;0;0;40;<=50K
45;privado;174794;graduacao;13;separado;Especialidade Profissional;Não Casado;Branco;Feminino;Alemanha;0;0;56;<=50K
61;governo-municipal;153408;mestrado;14;divorciado;Especialidade Profissional;Não na Família;Branco;Feminino;Estados Unidos;0;0;40;>50K
34;;330301;oitavo ano;4;separado;?;Não Casado;Negro;Feminino;Estados Unidos;0;0;40;<=50K
26;privado;385278;ensino-medio-completo;9;casado;Gerencial Executivo;Marido;Negro;Masculino;Estados Unidos;0;0;60;<=50K
44;governo-federal;38434;mestrado;14;solteiro;Especialidade Profissional;Não na Família;Branco;Feminino;Estados Unidos;0;0;40;<=50K
45;autonomo-sem-imcorporacao;111679;graduacao-incompleta;10;divorciado;Reparo de Artesanato;Não na Família;Branco;Masculino;Estados Unidos;0;0;30;<=50K
55;privado;168956;graduacao-incompleta;10;divorciado;Administrativo e Clerical;Não na Família;Branco;Feminino;Estados Unidos;0;0;40;<=50K
20;privado;86143;graduacao-incompleta;10;solteiro;Outros Serviços;Outro Parente;Asiático e Ilhas do Pacífico;Masculino;Estados Unidos;0;0;30;<=50K
48;privado;99835;tecnologo;12;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;0;0;50;>50K
33;privado;263561;ensino-medio-completo;9;divorciado;Reparo de Artesanato;Não na Família;Branco;Masculino;Estados Unidos;0;0;60;<=50K
44;privado;118536;nono-ano;5;casado;Operador de Máquinas e Inspeção;Marido;Negro;Masculino;Estados Unidos;0;0;40;<=50K
32;autonomo-com-incorporacao;209691;graduacao;13;casado;Reparo de Artesanato;Marido;Branco;Masculino;Canadá;0;0;50;<=50K
54;privado;123374;oitavo ano;4;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;40;<=50K
40;privado;137225;mestrado;14;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
29;privado;119359;ensino-medio-completo;9;casado;Especialidade Profissional;Esposa;Asiático e Ilhas do Pacífico;Feminino;China;0;0;10;>50K
56;privado;134153;decimo-ano;6;casado;Administrativo e Clerical;Marido;Negro;Masculino;Estados Unidos;0;0;40;<=50K
47;privado;121124;ensino-medio-completo;9;casado;Reparo de Artesanato;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
22;privado;147655;graduacao-incompleta;10;solteiro;Suporte Técnico;Não na Família;Branco;Feminino;Estados Unidos;0;0;40;<=50K
46;privado;165138;graduacao-incompleta;10;casado;Transporte e Movimentação;Marido;Branco;Masculino;Estados Unidos;0;0;45;>50K
24;governo-federal;312017;graduacao-incompleta;10;solteiro;Gerencial Executivo;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;40;<=50K
37;privado;272950;ensino-medio-completo;9;divorciado;Reparo de Artesanato;Não na Família;Branco;Masculino;Estados Unidos;0;0;40;<=50K
49;privado;259323;ensino-medio-completo;9;divorciado;Reparo de Artesanato;Não Casado;Branco;Masculino;Estados Unidos;0;0;40;<=50K
44;governo-federal;281739;graduacao-incompleta;10;solteiro;Administrativo e Clerical;Não na Família;Branco;Masculino;Estados Unidos;13550;0;50;>50K
21;privado;119156;ensino-medio-completo;9;solteiro;Reparo de Artesanato;Filho Próprio;Branco;Masculino;Estados Unidos;0;0;40;<=50K
55;privado;165881;ensino-medio-completo;9;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;0;0;40;>50K
23;governo-estadual;136075;graduacao;13;solteiro;Especialidade Profissional;Não na Família;Branco;Feminino;Estados Unidos;0;0;32;<=50K
50;privado;187465;ensino-medio-incompleto;7;divorciado;Vendas;Não na Família;Branco;Feminino;Estados Unidos;0;0;40;<=50K
44;privado;328561;tecnologo;11;casado;Administrativo e Clerical;Outro Parente;Branco;Feminino;Estados Unidos;0;0;20;<=50K
48;privado;350440;graduacao-incompleta;10;casado;Reparo de Artesanato;Outro Parente;Asiático e Ilhas do Pacífico;Masculino;Camboja;0;0;40;>50K
38;autonomo-sem-imcorporacao;109133;mestrado;14;casado;Gerencial Executivo;Marido;Branco;Masculino;Estados Unidos;0;0;70;>50K
48;privado;109814;graduado-medicina-direito;15;casado;Especialidade Profissional;Marido;Branco;Masculino;Estados Unidos;0;1977;45;>50K
39;privado;86643;graduacao-incompleta;10;solteiro;Reparo de Artesanato;Não na Família;Branco;Masculino;Estados Unidos;0;0;50;<=50K
52;governo-federal;154521;ensino-medio-completo;9;casado;Administrativo e Clerical;Marido;Branco;Masculino;Estados Unidos;0;0;44;>50K
63;privado;45912;ensino-medio-completo;9;viuvo;Outros Serviços;Outro Parente;Branco;Feminino;Estados Unidos;0;0;40;<=50K
48;privado;175070;ensino-medio-completo;9;divorciado;Gerencial Executivo;Não na Família;Branco;Feminino;Estados Unidos;0;2258;40;>50K
