id_cliente;cliente_sexo;cliente_idade;cliente_renda_estimada;loja_uf;loja_cidade;valor_medio_compra
82566;Feminino;25;Entre 2.500 e 4.999;SP;SÃO PAULO;266
82647;Feminino;33;Maior que 10.000;RJ;RIO DE JANEIRO;405
82710;Feminino;23;Entre 5.000 e 9.999;SP;SÃO PAULO;153
82765;Feminino;25;Entre 5.000 e 9.999;SP;CAMPINAS;120
82847;Feminino;44;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;187
82958;Masculino;35;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;343
83165;Masculino;48;Entre 2.500 e 4.999;SP;SÃO PAULO;46
83171;Feminino;25;Entre 2.500 e 4.999;SP;SÃO PAULO;301
83387;Feminino;70;Entre 2.500 e 4.999;SP;SÃO PAULO;67
83679;Feminino;52;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;222
83681;Feminino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;69
83774;Feminino;26;Entre 5.000 e 9.999;SP;CAMPINAS;135
83951;Feminino;25;Entre 2.500 e 4.999;SP;SÃO PAULO;77
84024;Feminino;37;Entre 5.000 e 9.999;SP;SÃO PAULO;50
84024;Feminino;51;Entre 2.500 e 4.999;SP;SÃO PAULO;63
84089;Masculino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;90
84145;Feminino;24;Entre 5.000 e 9.999;SP;SÃO PAULO;169
84276;Feminino;30;Maior que 10.000;RJ;RIO DE JANEIRO;100
84317;Masculino;32;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;116
84581;Feminino;58;Maior que 10.000;RJ;RIO DE JANEIRO;319
84698;Feminino;37;Entre 2.500 e 4.999;SP;SÃO PAULO;150
84783;Masculino;47;Maior que 10.000;SP;SÃO PAULO;116
84935;Feminino;31;Entre 2.500 e 4.999;SP;SÃO PAULO;154
84939;Masculino;41;Entre 2.500 e 4.999;SP;SÃO PAULO;25
85012;Masculino;68;Maior que 10.000;RJ;RIO DE JANEIRO;240
85203;Feminino;55;Entre 2.500 e 4.999;SP;SÃO PAULO;164
85245;Masculino;23;Entre 5.000 e 9.999;MG;BELO HORIZONTE;96
85276;Feminino;36;Maior que 10.000;RJ;RIO DE JANEIRO;20
85638;Feminino;68;Maior que 10.000;RJ;RIO DE JANEIRO;80
85674;Feminino;56;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;324
85720;Masculino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;189
85721;Feminino;35;Entre 5.000 e 9.999;SP;SÃO PAULO;70
85727;Masculino;49;Entre 5.000 e 9.999;SP;SÃO PAULO;50
85833;Feminino;45;Maior que 10.000;RJ;RIO DE JANEIRO;421
85934;Feminino;28;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;74
86114;Masculino;52;Entre 2.500 e 4.999;SP;SÃO PAULO;126
86226;Feminino;36;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;142
86274;Feminino;25;Entre 5.000 e 9.999;SP;SÃO PAULO;257
86286;Masculino;20;Entre 2.500 e 4.999;SP;SÃO PAULO;210
86470;Feminino;20;Entre 2.500 e 4.999;SP;SÃO PAULO;69
86484;Feminino;55;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;140
86495;Masculino;46;Entre 5.000 e 9.999;SP;SÃO PAULO;210
86633;Feminino;63;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;70
75247;Feminino;23;Entre 5.000 e 9.999;SP;CAMPINAS;283
75390;Masculino;30;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;230
75455;Feminino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;85
75518;Feminino;31;Entre 2.500 e 4.999;SP;SÃO PAULO;329
75583;Feminino;32;Maior que 10.000;RJ;RIO DE JANEIRO;65
75665;Feminino;68;Maior que 10.000;RJ;RIO DE JANEIRO;149
75739;Masculino;37;Maior que 10.000;RJ;RIO DE JANEIRO;178
75881;Feminino;29;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;30
75896;Feminino;30;Maior que 10.000;MG;BELO HORIZONTE;55
75960;Masculino;48;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;781
75968;Feminino;50;Entre 5.000 e 9.999;MG;BELO HORIZONTE;140
76021;Masculino;18;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;107
76058;Masculino;28;Maior que 10.000;SP;CAMPINAS;173
76134;Feminino;55;Entre 2.500 e 4.999;SP;SÃO PAULO;180
76192;Feminino;43;Maior que 10.000;RJ;RIO DE JANEIRO;245
76298;Feminino;25;Maior que 10.000;RJ;RIO DE JANEIRO;172
76408;Masculino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;220
76434;Feminino;67;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;110
76486;Masculino;19;Entre 5.000 e 9.999;SP;CAMPINAS;80
76517;Masculino;33;Menor que 1.000;SP;SÃO PAULO;65
76545;Feminino;39;Maior que 10.000;RJ;RIO DE JANEIRO;1601
76632;Feminino;33;Maior que 10.000;RJ;RIO DE JANEIRO;120
76685;Feminino;22;Entre 5.000 e 9.999;SP;SÃO PAULO;160
76695;Masculino;50;Maior que 10.000;RJ;RIO DE JANEIRO;86
76816;Feminino;63;Entre 2.500 e 4.999;SP;SÃO PAULO;166
76929;Masculino;39;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;75
76969;Feminino;54;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;108
77078;Feminino;61;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;138
77083;Feminino;31;Entre 2.500 e 4.999;SP;SÃO PAULO;34
77254;Feminino;29;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;50
77254;Feminino;41;Entre 2.500 e 4.999;SP;SÃO PAULO;450
77374;Feminino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;169
77498;Masculino;21;Entre 5.000 e 9.999;SP;SÃO PAULO;109
77536;Masculino;24;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;584
77628;Feminino;37;Maior que 10.000;RJ;RIO DE JANEIRO;264
77681;Feminino;57;Maior que 10.000;RJ;RIO DE JANEIRO;177
77824;Masculino;29;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;135
77834;Masculino;46;Maior que 10.000;RJ;RIO DE JANEIRO;198
78001;Feminino;35;Entre 5.000 e 9.999;CE;FORTALEZA;180
78094;Masculino;28;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;140
78328;Feminino;44;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;24
78374;Feminino;64;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;210
78375;Feminino;32;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;170
78417;Feminino;48;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;120
78534;Feminino;26;Entre 5.000 e 9.999;SP;SÃO PAULO;698
78618;Feminino;31;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;209
78627;Feminino;24;Entre 5.000 e 9.999;SP;CAMPINAS;85
78710;Feminino;44;Maior que 10.000;SP;SÃO PAULO;90
78834;Feminino;30;Entre 5.000 e 9.999;SP;SÃO PAULO;95
78865;Feminino;40;Entre 5.000 e 9.999;SP;CAMPINAS;168
78905;Masculino;25;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;166
78998;Feminino;31;Maior que 10.000;SP;SÃO PAULO;130
79083;Masculino;29;Entre 2.500 e 4.999;SP;SÃO PAULO;280
79121;Feminino;65;Maior que 10.000;RJ;RIO DE JANEIRO;332
79418;Feminino;39;Entre 2.500 e 4.999;SP;SÃO PAULO;100
79450;Feminino;51;Entre 2.500 e 4.999;SP;SÃO PAULO;170
79467;Feminino;52;Maior que 10.000;RJ;RIO DE JANEIRO;312
79491;Feminino;31;Entre 5.000 e 9.999;SP;SÃO PAULO;139
79542;Feminino;33;Maior que 10.000;RJ;RIO DE JANEIRO;280
79561;Feminino;25;Entre 5.000 e 9.999;SP;CAMPINAS;185
79633;Masculino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;200
79663;Feminino;27;Entre 2.500 e 4.999;SP;CAMPINAS;116
79803;Feminino;57;Entre 5.000 e 9.999;SP;SÃO PAULO;76
80020;Feminino;26;Entre 5.000 e 9.999;SP;SÃO PAULO;60
80043;Feminino;33;Maior que 10.000;RJ;RIO DE JANEIRO;143
80093;Feminino;30;Entre 5.000 e 9.999;SP;SÃO PAULO;220
80187;Masculino;72;Maior que 10.000;RJ;RIO DE JANEIRO;371
80256;Feminino;47;Maior que 10.000;RJ;RIO DE JANEIRO;140
80335;Masculino;25;Entre 5.000 e 9.999;SP;SÃO PAULO;180
80467;Feminino;22;Entre 2.500 e 4.999;SP;SÃO PAULO;32
80468;Feminino;31;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;130
80478;Feminino;23;Entre 5.000 e 9.999;SP;SÃO PAULO;76
80543;Feminino;49;Maior que 10.000;RJ;RIO DE JANEIRO;336
80618;Masculino;34;Entre 5.000 e 9.999;SP;SÃO PAULO;209
80629;Feminino;38;Entre 2.500 e 4.999;SP;SÃO PAULO;196
80654;Feminino;63;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;230
80723;Feminino;52;Entre 5.000 e 9.999;SP;SÃO PAULO;109
80781;Feminino;46;Entre 2.500 e 4.999;SP;SÃO PAULO;182
80881;Masculino;27;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;70
81361;Masculino;20;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;139
81493;Feminino;21;Maior que 10.000;RJ;RIO DE JANEIRO;100
82057;Feminino;24;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;90
82354;Feminino;58;Entre 2.500 e 4.999;SP;SÃO PAULO;566
82380;Masculino;20;Entre 5.000 e 9.999;SP;SÃO PAULO;190
82455;Masculino;18;Entre 2.500 e 4.999;SP;SÃO PAULO;90
82478;Masculino;30;Entre 1.000 e 2.499;SP;SÃO PAULO;331
82595;Masculino;49;Entre 5.000 e 9.999;SP;SÃO PAULO;70
82624;Feminino;26;Entre 5.000 e 9.999;SP;SÃO PAULO;75
82640;Feminino;25;Entre 2.500 e 4.999;SP;SÃO PAULO;54
82687;Feminino;32;Entre 5.000 e 9.999;SP;SÃO PAULO;200
82740;Feminino;50;Entre 2.500 e 4.999;SP;SÃO PAULO;130
83021;Feminino;35;Maior que 10.000;RJ;RIO DE JANEIRO;190
83034;Feminino;28;Entre 5.000 e 9.999;SP;SÃO PAULO;100
83067;Feminino;28;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;120
52677;Feminino;27;Maior que 10.000;RJ;RIO DE JANEIRO;130
52803;Feminino;45;Entre 2.500 e 4.999;SP;SÃO PAULO;36
52933;Feminino;67;Entre 2.500 e 4.999;SP;SÃO PAULO;233
52995;Feminino;36;Entre 2.500 e 4.999;SP;SÃO PAULO;409
53002;Masculino;25;Entre 5.000 e 9.999;SP;SÃO PAULO;143
53060;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;133
53062;Feminino;45;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;123
53211;Feminino;62;Maior que 10.000;RJ;RIO DE JANEIRO;536
53233;Feminino;33;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;45
53259;Feminino;22;Maior que 10.000;RJ;RIO DE JANEIRO;100
53349;Feminino;46;Entre 5.000 e 9.999;SP;CAMPINAS;60
53374;Feminino;66;Entre 5.000 e 9.999;SP;SÃO PAULO;195
53386;Feminino;30;Entre 2.500 e 4.999;SP;SÃO PAULO;148
53394;Feminino;24;Entre 5.000 e 9.999;SP;SÃO PAULO;104
53398;Feminino;45;Entre 2.500 e 4.999;SP;SÃO PAULO;201
53436;Feminino;23;Entre 2.500 e 4.999;SP;SÃO PAULO;166
53493;Feminino;60;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;457
53717;Feminino;29;Entre 5.000 e 9.999;SP;SÃO PAULO;280
53778;Feminino;29;Entre 5.000 e 9.999;MG;BELO HORIZONTE;65
53798;Feminino;49;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;74
53953;Feminino;25;Entre 5.000 e 9.999;SP;SÃO PAULO;43
53986;Feminino;30;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;247
54110;Masculino;19;Entre 2.500 e 4.999;SP;SÃO PAULO;215
54129;Masculino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;320
54177;Feminino;43;Entre 5.000 e 9.999;SP;SÃO PAULO;259
54219;Masculino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;196
54324;Masculino;29;Entre 2.500 e 4.999;SP;SÃO PAULO;147
54324;Feminino;57;Maior que 10.000;RJ;RIO DE JANEIRO;219
54345;Feminino;28;Entre 5.000 e 9.999;SP;SÃO PAULO;125
54421;Feminino;43;Maior que 10.000;RJ;RIO DE JANEIRO;90
54452;Feminino;41;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;172
54521;Feminino;30;Maior que 10.000;RJ;RIO DE JANEIRO;105
54536;Feminino;60;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;98
54601;Feminino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;156
54675;Masculino;25;Maior que 10.000;SP;SÃO PAULO;265
54696;Feminino;40;Entre 2.500 e 4.999;SP;SÃO PAULO;106
54773;Feminino;38;Maior que 10.000;RJ;RIO DE JANEIRO;127
54777;Feminino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;91
54778;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;69
54785;Masculino;35;Entre 2.500 e 4.999;SP;SÃO PAULO;190
55091;Feminino;45;Entre 2.500 e 4.999;SP;SÃO PAULO;130
55158;Feminino;45;Maior que 10.000;RJ;RIO DE JANEIRO;83
55183;Feminino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;79
55289;Feminino;65;Maior que 10.000;SP;SÃO PAULO;314
55400;Feminino;30;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;269
55528;Feminino;29;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;596
55546;Masculino;67;Maior que 10.000;RJ;RIO DE JANEIRO;244
55607;Feminino;48;Maior que 10.000;RJ;RIO DE JANEIRO;84
55610;Feminino;28;Maior que 10.000;RJ;RIO DE JANEIRO;155
55627;Masculino;43;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;171
55650;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;83
55658;Feminino;55;Maior que 10.000;RJ;RIO DE JANEIRO;49
55781;Masculino;22;Entre 5.000 e 9.999;SP;SÃO PAULO;99
55804;Feminino;38;Maior que 10.000;RJ;RIO DE JANEIRO;252
55858;Feminino;49;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;56
55882;Feminino;26;Maior que 10.000;SP;CAMPINAS;95
55904;Feminino;42;Maior que 10.000;RJ;RIO DE JANEIRO;44
55909;Feminino;26;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;34
56025;Feminino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;55
56063;Feminino;41;Entre 5.000 e 9.999;SP;CAMPINAS;288
56128;Feminino;65;Entre 5.000 e 9.999;SP;SÃO PAULO;175
56203;Feminino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;84
56219;Masculino;52;Entre 2.500 e 4.999;SP;SÃO PAULO;144
56265;Feminino;22;Entre 5.000 e 9.999;SP;SÃO PAULO;157
56290;Feminino;20;Entre 5.000 e 9.999;SP;SÃO PAULO;140
56298;Feminino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;168
56404;Feminino;60;Maior que 10.000;RJ;RIO DE JANEIRO;117
56432;Masculino;53;Maior que 10.000;RJ;RIO DE JANEIRO;136
56444;Feminino;56;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;118
56477;Feminino;25;Entre 1.000 e 2.499;RJ;RIO DE JANEIRO;42
56662;Masculino;75;Maior que 10.000;RJ;RIO DE JANEIRO;104
56733;Feminino;29;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;161
56752;Masculino;31;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;150
56781;Feminino;32;Entre 5.000 e 9.999;SP;SÃO PAULO;80
56872;Masculino;28;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;132
56873;Feminino;21;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;30
57002;Feminino;30;Entre 2.500 e 4.999;SP;SÃO PAULO;35
57079;Feminino;57;Maior que 10.000;RJ;RIO DE JANEIRO;80
57231;Feminino;40;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;145
57362;Feminino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;39
57439;Masculino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;59
57582;Feminino;20;Entre 5.000 e 9.999;SP;SÃO PAULO;225
57606;Feminino;36;Entre 5.000 e 9.999;SP;SÃO PAULO;119
57752;Feminino;40;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;78
57867;Masculino;23;Maior que 10.000;RJ;RIO DE JANEIRO;85
57868;Masculino;21;Entre 5.000 e 9.999;SP;SÃO PAULO;135
57955;Feminino;47;Entre 5.000 e 9.999;SP;SÃO PAULO;273
58008;Feminino;37;Maior que 10.000;RJ;RIO DE JANEIRO;106
58046;Feminino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;235
58117;Masculino;20;Entre 2.500 e 4.999;SP;SÃO PAULO;112
58134;Feminino;26;Maior que 10.000;RJ;RIO DE JANEIRO;142
58212;Feminino;54;Maior que 10.000;RJ;RIO DE JANEIRO;190
58234;Feminino;52;Entre 5.000 e 9.999;SP;SÃO PAULO;42
58300;Masculino;48;Entre 5.000 e 9.999;SP;SÃO PAULO;125
58386;Feminino;43;Entre 2.500 e 4.999;SP;SÃO PAULO;293
58398;Feminino;44;Maior que 10.000;RJ;RIO DE JANEIRO;109
58536;Feminino;25;Entre 2.500 e 4.999;SP;SÃO PAULO;120
58545;Feminino;24;Maior que 10.000;RJ;RIO DE JANEIRO;40
58613;Masculino;27;Entre 5.000 e 9.999;RJ;NITERÓI;149
58670;Feminino;29;Entre 5.000 e 9.999;MG;BELO HORIZONTE;104
58673;Feminino;59;Entre 2.500 e 4.999;SP;SÃO PAULO;100
58677;Feminino;55;Maior que 10.000;RJ;RIO DE JANEIRO;195
58701;Feminino;30;Entre 5.000 e 9.999;SP;SÃO PAULO;115
58708;Feminino;32;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;140
58831;Masculino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;180
58878;Feminino;38;Entre 2.500 e 4.999;SP;SÃO PAULO;362
58899;Masculino;29;Entre 5.000 e 9.999;SP;SÃO PAULO;127
58964;Masculino;26;Entre 2.500 e 4.999;SP;SÃO PAULO;90
59015;Feminino;46;Maior que 10.000;RJ;RIO DE JANEIRO;182
59154;Feminino;22;Maior que 10.000;RJ;RIO DE JANEIRO;96
59179;Feminino;20;Entre 5.000 e 9.999;SP;SÃO PAULO;35
59205;Masculino;29;Maior que 10.000;RJ;RIO DE JANEIRO;146
59207;Feminino;31;Entre 2.500 e 4.999;SP;SÃO PAULO;196
59276;Feminino;26;Maior que 10.000;SP;CAMPINAS;158
59320;Feminino;54;Maior que 10.000;RJ;RIO DE JANEIRO;138
59670;Feminino;24;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;169
59742;Feminino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;63
59862;Feminino;29;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;315
59936;Masculino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;139
60026;Masculino;24;Maior que 10.000;RJ;RIO DE JANEIRO;101
60197;Feminino;55;Maior que 10.000;RJ;RIO DE JANEIRO;320
60222;Feminino;42;Entre 2.500 e 4.999;SP;SÃO PAULO;52
60240;Feminino;23;Entre 2.500 e 4.999;SP;SÃO PAULO;54
60431;Feminino;25;Entre 2.500 e 4.999;SP;SÃO PAULO;69
60432;Masculino;40;Maior que 10.000;RJ;RIO DE JANEIRO;155
60457;Feminino;36;Entre 2.500 e 4.999;SP;SÃO PAULO;125
60613;Feminino;22;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;167
60675;Feminino;32;Entre 5.000 e 9.999;SP;SÃO PAULO;295
60720;Feminino;23;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;47
60748;Masculino;20;Maior que 10.000;RJ;RIO DE JANEIRO;204
60842;Feminino;50;Maior que 10.000;RJ;RIO DE JANEIRO;200
60853;Feminino;50;Entre 5.000 e 9.999;SP;SÃO BERNARDO DO CAMPO;161
60883;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;160
61003;Feminino;57;Maior que 10.000;RJ;RIO DE JANEIRO;266
61035;Feminino;30;Entre 2.500 e 4.999;SP;SÃO PAULO;30
61095;Feminino;19;Maior que 10.000;RJ;RIO DE JANEIRO;125
61146;Feminino;27;Maior que 10.000;RJ;RIO DE JANEIRO;33
61152;Masculino;58;Entre 2.500 e 4.999;SP;SÃO PAULO;180
61162;Feminino;33;Maior que 10.000;RJ;RIO DE JANEIRO;207
61181;Feminino;27;Entre 5.000 e 9.999;SP;SÃO PAULO;279
61367;Feminino;44;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;88
61591;Feminino;28;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;61
61676;Feminino;34;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;62
61706;Feminino;30;Maior que 10.000;RJ;RIO DE JANEIRO;189
61724;Feminino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;186
61791;Feminino;57;Entre 5.000 e 9.999;SP;SÃO PAULO;85
61919;Feminino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;113
61932;Masculino;26;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;57
61972;Feminino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;633
61979;Masculino;20;Maior que 10.000;RJ;RIO DE JANEIRO;43
62123;Feminino;26;Maior que 10.000;RJ;RIO DE JANEIRO;110
62125;Masculino;25;Entre 5.000 e 9.999;SP;SÃO PAULO;50
62126;Feminino;24;Entre 2.500 e 4.999;SP;SÃO PAULO;10
62182;Masculino;53;Entre 2.500 e 4.999;SP;SÃO PAULO;40
62216;Feminino;24;Entre 5.000 e 9.999;SP;SÃO PAULO;90
62308;Feminino;48;Maior que 10.000;RJ;RIO DE JANEIRO;150
62359;Feminino;33;Maior que 10.000;SP;SÃO PAULO;82
62360;Masculino;44;Maior que 10.000;RJ;RIO DE JANEIRO;100
62391;Feminino;34;Maior que 10.000;RJ;RIO DE JANEIRO;408
62518;Masculino;43;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;151
62570;Masculino;35;Maior que 10.000;RJ;RIO DE JANEIRO;185
62683;Masculino;30;Maior que 10.000;RJ;RIO DE JANEIRO;309
62784;Masculino;39;Entre 5.000 e 9.999;RJ;NITERÓI;255
62795;Feminino;33;Maior que 10.000;RJ;RIO DE JANEIRO;180
62836;Feminino;34;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;100
62898;Masculino;31;Entre 5.000 e 9.999;MG;BELO HORIZONTE;210
63011;Feminino;23;Entre 2.500 e 4.999;SP;SÃO PAULO;135
63163;Feminino;19;Entre 5.000 e 9.999;SP;SÃO PAULO;137
63193;Feminino;31;Entre 5.000 e 9.999;SP;CAMPINAS;235
63195;Feminino;27;Entre 5.000 e 9.999;MG;BELO HORIZONTE;153
63299;Feminino;27;Entre 5.000 e 9.999;SP;SÃO PAULO;70
63304;Masculino;26;Maior que 10.000;RJ;RIO DE JANEIRO;98
63325;Feminino;33;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;70
63514;Feminino;29;Entre 1.000 e 2.499;RJ;RIO DE JANEIRO;137
63624;Feminino;46;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;127
63627;Feminino;54;Entre 2.500 e 4.999;SP;SÃO PAULO;92
63646;Feminino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;394
63659;Masculino;35;Entre 5.000 e 9.999;SP;SÃO PAULO;218
63711;Feminino;19;Entre 2.500 e 4.999;SP;SÃO PAULO;180
63783;Feminino;41;Entre 2.500 e 4.999;SP;SÃO PAULO;128
63843;Masculino;36;Entre 2.500 e 4.999;SP;SÃO PAULO;465
63861;Feminino;29;Entre 2.500 e 4.999;SP;SÃO PAULO;160
63919;Feminino;30;Entre 2.500 e 4.999;SP;SÃO PAULO;144
64044;Feminino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;194
64048;Feminino;21;Entre 5.000 e 9.999;MG;BELO HORIZONTE;95
64112;Feminino;22;Entre 5.000 e 9.999;MG;BELO HORIZONTE;370
64154;Masculino;19;Maior que 10.000;RJ;RIO DE JANEIRO;183
64214;Feminino;25;Maior que 10.000;RJ;RIO DE JANEIRO;92
83097;Feminino;48;Maior que 10.000;RJ;RIO DE JANEIRO;110
83124;Feminino;43;Entre 2.500 e 4.999;SP;SÃO PAULO;420
83263;Feminino;60;Maior que 10.000;RJ;RIO DE JANEIRO;330
83393;Feminino;52;Maior que 10.000;RJ;RIO DE JANEIRO;80
83517;Masculino;30;Entre 2.500 e 4.999;MG;BELO HORIZONTE;1037
83596;Feminino;32;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;160
83657;Feminino;31;Maior que 10.000;RJ;RIO DE JANEIRO;120
84120;Masculino;29;Maior que 10.000;RJ;RIO DE JANEIRO;159
84259;Feminino;30;Entre 2.500 e 4.999;SP;SÃO PAULO;198
84363;Feminino;26;Maior que 10.000;RJ;RIO DE JANEIRO;345
84559;Feminino;44;Entre 2.500 e 4.999;SP;SÃO PAULO;100
84744;Feminino;32;Entre 5.000 e 9.999;SP;SÃO PAULO;139
84892;Feminino;25;Entre 2.500 e 4.999;CE;FORTALEZA;204
84915;Feminino;62;Entre 5.000 e 9.999;MG;BELO HORIZONTE;100
84919;Feminino;56;Entre 5.000 e 9.999;MG;BELO HORIZONTE;213
84988;Feminino;30;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;80
85004;Masculino;47;Entre 5.000 e 9.999;SP;SÃO PAULO;400
85028;Feminino;62;Maior que 10.000;SP;SÃO PAULO;153
85386;Masculino;49;Entre 5.000 e 9.999;SP;SÃO PAULO;469
85407;Feminino;25;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;100
85477;Feminino;52;Entre 2.500 e 4.999;SP;SÃO PAULO;260
85677;Feminino;38;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;566
85726;Masculino;27;Entre 2.500 e 4.999;RJ;RIO DE JANEIRO;39
86081;Feminino;39;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;100
86162;Feminino;25;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;164
86582;Feminino;34;Entre 2.500 e 4.999;SP;SÃO PAULO;78
86690;Feminino;46;Maior que 10.000;RJ;RIO DE JANEIRO;230
86713;Feminino;32;Maior que 10.000;RJ;RIO DE JANEIRO;90
86890;Feminino;29;Entre 5.000 e 9.999;SP;SÃO PAULO;100
86939;Feminino;53;Entre 5.000 e 9.999;RJ;RIO DE JANEIRO;268
87029;Feminino;42;Entre 2.500 e 4.999;SP;SÃO PAULO;140
87153;Feminino;32;Entre 2.500 e 4.999;SP;SÃO PAULO;220
87200;Masculino;28;Entre 2.500 e 4.999;SP;SÃO PAULO;310
87292;Masculino;27;Entre 2.500 e 4.999;SP;SÃO PAULO;198
87359;Feminino;39;Entre 2.500 e 4.999;SP;SÃO PAULO;76
87466;Masculino;33;Entre 2.500 e 4.999;SP;SÃO PAULO;100
